sample_id,region,PF,R_ohm,L_H,fsw_Hz,StopTime_s,analysisWindow_s,Vout_rms_V,Vout_fund_rms_V,Vout_THD_fft_pct,THD_block_pct,THD_used_pct,Vout_error_pct,Vout_valid_2pct,Irms_A,IL_rms_A,IL_ripple_rms_A,IL_ripple_rms_pct_of_Irms,Pac_W,Pdc_W,Psw_4mos_W,Pcond_4mos_W,Pmos_total_4mos_W,R_L_filter_ohm,P_L_filter_W,eta_total_mosfet_pct,eta_with_filter_pct,Tj_final_C,Good_condition,Strict_condition
40,R5_R6_all_known_frequencies,0.9,5,0.0077082257033615,12000,0.25,0.2,216.732779551735,216.740237633767,0.255670950269887,0.817810039331623,0.817810039331623,1.48171016646973,1,37.6033340844577,38.2580958856848,2.70194558201023,7.1853883380171,7607.74354065327,7774.59325043987,21.9631128050807,117.232954265436,139.196067070516,0.012,17.564182809579,98.2032121828891,97.9810654472058,26.2884755268662,1,1
41,R5_R6_all_known_frequencies,0.9,5,0.0077082257033615,14000,0.25,0.2,216.821380517673,216.874523127654,0.22937949925711,1.02600643553878,1.02600643553878,1.42067130561182,1,37.6387354800139,38.2463765281511,2.28663128941489,6.07520752292299,7614.45673793424,7777.71332609504,23.9387806836213,117.791158333249,141.729939016871,0.012,17.5534238103973,98.1726853037454,97.951007356013,26.3093516538618,1,0
42,R5_R6_all_known_frequencies,0.9,5,0.0077082257033615,16000,0.25,0.2,217.062247473961,217.254845186363,0.129695868163538,0.359709914459024,0.359709914459024,1.24779764256225,1,37.6664960555072,38.2637101527067,1.81586367944278,4.82089886132979,7632.81905111707,7793.08181367118,27.4013211093075,118.699322488023,146.100643597331,0.012,17.5693381758042,98.1218389014017,97.9007219649424,26.3509238989,1,1
43,R5_R6_all_known_frequencies,0.9,5,0.0077082257033615,17000,0.25,0.2,216.563285993676,216.445834564608,0.318094347839824,0.937557108139813,0.937557108139813,1.6155297433602,1,37.592098691243,38.2064282195377,2.41927683757756,6.43559929294696,7597.0986568371,7759.19926429364,29.2070697296197,118.053372081352,147.260441810972,0.012,17.5167738875362,98.0984812308525,97.8770954547012,26.3649438572371,1,1
44,R5_R6_all_known_frequencies,0.9,5,0.0077082257033615,18000,0.25,0.2,215.489882462173,215.27982890015,0.461384120091445,1.22564567741988,1.22564567741988,2.14553231811343,0,37.3877776604212,38.063432768858,3.09028524385662,8.26549593806965,7521.07273035662,7686.0142638411,30.9071981740742,116.649754517208,147.556952691282,0.012,17.3858989697925,98.0758367688889,97.8539875452897,26.3706633946413,0,0
45,R5_R6_all_known_frequencies,0.9,5,0.0077082257033615,19000,0.25,0.2,215.226288627317,214.993829100255,0.626819633452672,1.9956878639663,1.9956878639663,2.27553222715677,0,37.3634165480192,38.0268771476512,3.20868310235089,8.58776685538678,7502.96478741037,7668.32489865604,31.4020929120606,116.000223341688,147.402316253749,0.012,17.3525206272307,98.0732647955789,97.8513189715618,26.3685919185405,0,0
46,R5_R6_all_known_frequencies,0.9,5,0.0077082257033615,20000,0.25,0.2,216.763969569207,216.816495205419,0.317613987842874,0.660605973078055,0.660605973078055,1.44704763390029,1,37.5258225559571,38.2313261126644,2.22423492153051,5.92721163730338,7602.25865559471,7764.72070256443,34.2193389622244,117.275654867287,151.494993829511,0.012,17.5396115559948,98.0461722066607,97.8248844856463,26.4029639814938,1,1
47,R5_R6_all_known_frequencies,0.9,5,0.0077082257033615,22000,0.25,0.2,216.784410173866,216.817285128256,0.234049709621185,0.6003912895628,0.6003912895628,1.44668857806532,1,37.6054633885526,38.2155984028342,1.8595266714926,4.94483115998154,7619.21329784474,7778.18470718725,36.1580435803247,117.266667889634,153.424711469958,0.012,17.5251835354405,98.0260921544771,97.8055672163287,26.4168470965666,1,1
48,R5_R6_all_known_frequencies,0.9,5,0.0077082257033615,24000,0.25,0.2,217.333133711211,217.338618048827,0.155663966723982,0.584645159852665,0.584645159852665,1.20971906871485,1,37.7084116673782,38.2839976804242,1.07140217521827,2.84128163410591,7650.52293714747,7806.62896839983,39.6515658941384,117.994056291829,157.645622185967,0.012,17.5879737407367,97.9810166623833,97.7608095116924,26.4593284008499,1,1
49,R5_R6_all_known_frequencies,0.95,5,0.0052311700054952,2000,0.25,0.2,200.623032168619,199.075877275449,4.05651616318224,10.9342243682,10.9342243682,9.51096487479607,0,36.4993350591079,39.23028295111,12.5474204839264,34.3771207437254,7145.11229286921,7346.54187789728,7.75563207053901,125.375924752618,133.131556823157,0.012,18.4681812050898,98.1708285738628,97.9223554748179,26.2443684325516,0,0
50,R5_R6_all_known_frequencies,0.95,5,0.0052311700054952,6000,0.25,0.2,215.294382474287,215.267708027839,0.522001864158415,1.63553644599059,1.63553644599059,2.15104180552762,0,39.4486729746752,40.4611403328996,3.47355460822417,8.80525083937319,8369.16799137367,8556.38299884994,15.7693940129013,134.792971455595,150.562365468497,0.012,19.6452465244632,98.232780156621,98.0067908955093,26.3821087391808,0,0
51,R5_R6_all_known_frequencies,0.95,5,0.0052311700054952,10000,0.25,0.2,215.825973374482,215.750680759037,0.454685309761057,1.16645046542896,1.16645046542896,1.93150874589214,1,39.5389759800509,40.5062607047695,2.73562972584167,6.91881784500922,8407.37728802367,8590.13570597651,21.6656056723644,131.7168552862,153.382460958565,0.012,19.6890858753931,98.2083078435089,97.982954619683,26.4193728730428,1,0
52,R5_R6_all_known_frequencies,0.95,5,0.0052311700054952,12000,0.25,0.2,216.141994285024,216.157531841239,0.366131969555464,1.14486248714509,1.14486248714509,1.74657643580054,1,39.6211686093955,40.57787667171,2.91001951348744,7.34460798512988,8434.67276335698,8620.92428911327,24.1404229089019,133.061851143071,157.202274051973,0.012,19.7587689022141,98.1703379836472,97.9450932664543,26.4513139422401,1,0
53,R5_R6_all_known_frequencies,0.95,5,0.0052311700054952,14000,0.25,0.2,216.66803252434,216.642810380276,0.198139258846503,0.712957248286595,0.712957248286595,1.52599528169256,1,39.6879726608025,40.6365546268148,2.27302147888827,5.72723000571202,8470.22897131347,8652.92935738243,25.6395843176265,133.920670087791,159.560254405417,0.012,19.8159548632572,98.1510527055529,97.9261919414384,26.4721633447251,1,1
54,R5_R6_all_known_frequencies,0.95,5,0.0052311700054952,16000,0.25,0.2,217.042449900943,217.041118226888,0.136634964244695,0.403827092255624,0.403827092255624,1.34494626050541,1,39.7642466781242,40.682782016487,1.78476191253961,4.48835841651055,8503.11839843183,8682.77074811528,29.2262849816522,135.955015434262,165.181300415914,0.012,19.8610650312119,98.0944209804159,97.8701779297589,26.5229311736585,1,1
55,R5_R6_all_known_frequencies,0.95,5,0.0052311700054952,17000,0.25,0.2,216.696270004889,216.902493871979,0.122422888035157,0.564069319591402,0.564069319591402,1.40795733091879,1,39.6194969561901,40.6382263985402,2.2235904111533,5.61236406815582,8460.58237208099,8641.80462986362,31.2815019878704,134.633222274438,165.914724262308,0.012,19.8175853378281,98.0766848651391,97.8518904708194,26.5257784043935,1,1
56,R5_R6_all_known_frequencies,0.95,5,0.0052311700054952,18000,0.25,0.2,216.208993802272,216.220012643717,0.353480712310981,1.60734514990865,1.60734514990865,1.71817607103785,1,39.6623896163198,40.5804808483274,2.79086527849009,7.03655353469107,8452.12783296249,8636.8886102004,32.8224297664073,133.664096391051,166.486526157458,0.012,19.7613051105776,98.0682912679428,97.843948463144,26.530725941178,1,0
57,R5_R6_all_known_frequencies,0.95,5,0.0052311700054952,19000,0.25,0.2,215.536921844624,215.413351397237,0.414600027362753,1.23777926074939,1.23777926074939,2.08484027398333,0,39.513462077982,40.465957769743,2.96755123484891,7.51022835962155,8392.13316446225,8576.01050956834,33.9071378555938,133.882000038768,167.789137894362,0.012,19.6499248586715,98.0398287277892,97.8152866158238,26.5479031875879,0,0
58,R5_R6_all_known_frequencies,0.95,5,0.0052311700054952,20000,0.25,0.2,215.330088404633,215.173033509414,0.50604230443244,1.35097319452027,1.35097319452027,2.19407567753888,0,39.3877084497712,40.414661690981,2.82456343771901,7.17117991599083,8375.66291182412,8557.17709081537,36.6712226641359,133.646986427935,170.31820909207,0.012,19.6001385551573,98.0070373818728,97.7827733822824,26.5634363676483,0,0
59,R5_R6_all_known_frequencies,0.95,5,0.0052311700054952,22000,0.25,0.2,216.434943442233,216.525662515418,0.276120403473362,0.691471155618105,0.691471155618105,1.57924431117346,1,39.6531910351276,40.5771827704528,2.01003812289716,5.06904506403161,8460.09940865843,8638.39860368159,38.4050994653011,134.204790113345,172.609889578646,0.012,19.7580931390407,98.0005131226428,97.776726868576,26.5943520167025,1,1
60,R5_R6_all_known_frequencies,0.95,5,0.0052311700054952,24000,0.25,0.2,217.006170107047,216.962875368054,0.184931639283806,0.553696714990529,0.553696714990529,1.38051119633926,1,39.7636916721448,40.6556656943316,1.24553330568393,3.13233820429315,8501.0099919393,8676.51109923942,41.8526685874674,135.16925280183,177.021921389297,0.012,19.834597836591,97.9601144227482,97.7367263687803,26.631854146272,1,1
61,R5_R6_all_known_frequencies,0.99,5,0.002267835113188,2000,0.25,0.2,201.893569371817,200.285018387986,3.14567540296146,12.5582766836687,12.5582766836687,8.96135527818796,0,38.6450168128221,41.0547743014278,11.2349231143826,29.0721134080473,7963.37224118926,8178.87038578076,8.06691861310129,138.337250934033,146.404169547135,0.012,20.2259339152941,98.1947200251623,97.9504298227903,26.3308491282328,0,0
62,R5_R6_all_known_frequencies,0.99,5,0.002267835113188,6000,0.25,0.2,214.860411028228,214.924287277825,0.50379278693333,1.49665069599359,1.49665069599359,2.30714214644317,0,41.0497031477092,42.4642484240652,3.76625771782831,9.17487199426554,9050.47125240425,9256.27969872774,15.6983730752541,148.141589899711,163.839962974965,0.012,21.6385487306487,98.2218967956986,97.9917765206306,26.5058795027778,0,0
63,R5_R6_all_known_frequencies,0.99,5,0.002267835113188,10000,0.25,0.2,215.778755396449,215.757417390285,0.459167470731079,1.04988302920572,1.04988302920572,1.92844664077951,1,41.2145095723214,42.5631541702276,2.63100117622861,6.38367701940466,9127.807650635,9328.05461824955,22.5554622693995,149.121656329497,171.677118598896,0.012,21.7394651150227,98.1539072017531,97.924987331587,26.5686878743685,1,0
64,R5_R6_all_known_frequencies,0.99,5,0.002267835113188,12000,0.25,0.2,216.318557482019,216.335528216252,0.305101105345123,0.786826906794665,0.786826906794665,1.66566899261281,1,41.3144725011565,42.6769002689955,2.73625495338574,6.6229938027386,9170.46606600537,9374.26665164691,24.3434522164404,150.505473123179,174.848925339619,0.012,21.8558137988375,98.1290205252412,97.9000624283435,26.5988243718192,1,1
65,R5_R6_all_known_frequencies,0.99,5,0.002267835113188,14000,0.25,0.2,216.629229474592,216.652645386329,0.187316202176499,0.629441120770032,0.629441120770032,1.52152482439588,1,41.3885098727026,42.709631489521,2.23781842511006,5.40685913069316,9199.58903786238,9400.12046539914,26.8002066865831,150.46332842842,177.263535115003,0.012,21.8893514636482,98.1095625239342,97.8810686772794,26.62655700088,1,1
66,R5_R6_all_known_frequencies,0.99,5,0.002267835113188,16000,0.25,0.2,216.719006472749,216.686784447763,0.157340916277767,0.522259346198014,0.522259346198014,1.50600706919842,1,41.4004442991751,42.7111217855612,1.90817975734447,4.60908038463367,9206.15045748812,9404.28550886603,30.7010426452848,150.800439452939,181.501482098224,0.012,21.8908790901725,98.0665934009243,97.8384458723681,26.6661901005967,1,1
67,R5_R6_all_known_frequencies,0.99,5,0.002267835113188,17000,0.25,0.2,216.869860474176,216.83989061463,0.132413857159777,0.602099461929048,0.602099461929048,1.43641335698631,1,41.3763006075617,42.7471407933731,2.03902970187098,4.92801355348413,9214.86090878077,9414.27607004013,32.8646755694381,150.837377376292,183.70205294573,0.012,21.9278165521016,98.0454240324418,97.8172064031742,26.6809093632349,1,1
68,R5_R6_all_known_frequencies,0.99,5,0.002267835113188,18000,0.25,0.2,215.293501564549,215.313251875302,0.434348450900183,1.56450760777591,1.56450760777591,2.130340056681,0,41.1342018811453,42.5000504721665,3.17246416337199,7.71247287728742,9089.45205089393,9292.17459204023,34.691976923338,148.292762052104,182.984738975442,0.012,21.6750514816404,98.0265733471986,97.7979629043572,26.6776802674241,0,0
69,R5_R6_all_known_frequencies,0.99,5,0.002267835113188,19000,0.25,0.2,215.294673518648,215.59531501906,0.334286660818904,0.860197310229272,0.860197310229272,2.00212953679076,0,41.0490918033297,42.4967989078966,3.11700646759444,7.59336280210127,9069.99038840854,9272.78337063164,35.9322660811589,149.20844794717,185.140714028328,0.012,21.6717350090184,97.9995884231226,97.7706495151266,26.7002267942366,0,0
70,R5_R6_all_known_frequencies,0.99,5,0.002267835113188,20000,0.25,0.2,214.727936145674,214.666310478581,0.589581432926123,1.73642000936106,1.73642000936106,2.42440432791772,0,40.9773101399317,42.3710061084276,2.94441140795161,7.18546775739271,9039.37478139693,9237.40555762914,38.3978551661612,148.203612418509,186.601467584671,0.012,21.5436259036849,97.9774339045663,97.7491792793693,26.7129433915449,0,0
71,R5_R6_all_known_frequencies,0.99,5,0.002267835113188,22000,0.25,0.2,216.016235193073,215.952110816954,0.366065857516755,1.18622830857752,1.18622830857752,1.83994962865707,1,41.2984933296043,42.5823259802048,2.17382366412396,5.26368758001562,9145.72066023461,9342.3818949689,39.9506674896933,149.471978967162,189.422646456855,0.012,21.7590538306131,97.9708651465364,97.7430383245371,26.741393255397,1,0
72,R5_R6_all_known_frequencies,0.99,5,0.002267835113188,24000,0.25,0.2,216.977647205866,216.968953847548,0.124128695677052,0.332858218367178,0.332858218367178,1.3777482511147,1,41.4500167116283,42.7385461665385,1.25621993044618,3.03068618569161,9228.6085012392,9422.70929470748,44.2776442816569,151.329039365472,195.606683647129,0.012,21.9189999411521,97.9244246888502,97.6971988822933,26.7921935165635,1,1
73,R5_R6_all_known_frequencies,0.6,6,0.0254647908947033,2000,0.25,0.2,202.580468808226,200.258427382904,2.89474345777915,17.8301962516175,17.8301962516175,8.97344209867997,0,19.6416161405059,22.03161097142,11.7972589524615,60.0625674998943,2425.46153350278,2524.75421497936,4.77877970004641,36.5811557220903,41.3599354221367,0.012,5.82470258395192,98.3233510838479,98.0917351398767,25.4056215471634,0,0
74,R5_R6_all_known_frequencies,0.6,6,0.0254647908947033,6000,0.25,0.2,216.856446285602,216.795505672945,0.590470244148108,1.47243450906537,1.47243450906537,1.4565883304795,1,20.9720062641384,20.364021629807,3.36059566850386,16.0241973332346,2820.80801964757,2889.56498791565,8.52641369103267,30.6285207602583,39.154934451291,0.012,4.97632052327096,98.6309286141216,98.4596094107306,25.38909555791,1,0
75,R5_R6_all_known_frequencies,0.6,6,0.0254647908947033,10000,0.25,0.2,217.277078892874,217.224849747009,0.49271208386073,0.968964212819425,0.968964212819425,1.26143193317763,1,21.0260992089122,20.3079252465585,2.72327840349371,12.9518955296255,2832.83075849175,2897.39688448183,12.1250216664694,30.2038402096285,42.3288618760979,0.012,4.94894193383767,98.5277734990351,98.3584714677507,25.4176377342931,1,1
76,R5_R6_all_known_frequencies,0.6,6,0.0254647908947033,12000,0.25,0.2,217.426265454488,217.370686829156,0.541340697915081,0.996420838670784,0.996420838670784,1.19514235038366,1,21.0404574781602,20.3589959415216,2.99679960092692,14.2430344208892,2836.32647046998,2904.40505984615,12.5885788329221,30.6047938230898,43.1933726560119,0.012,4.9738645889627,98.4999800310762,98.3301320049288,25.4280159139313,1,1
77,R5_R6_all_known_frequencies,0.6,6,0.0254647908947033,14000,0.25,0.2,218.199240957778,218.206862230561,0.237203018287994,0.546593215205285,0.546593215205285,0.815062622472285,1,21.1119655332702,20.3280546391099,2.1808944146438,10.330134402725,2856.72583199254,2920.00558573112,13.0360677709187,30.4387528014932,43.4748205724119,0.012,4.95875766492766,98.5009719746817,98.3328426637522,25.4318996739204,1,1
78,R5_R6_all_known_frequencies,0.6,6,0.0254647908947033,16000,0.25,0.2,218.457202078212,218.448772018041,0.108269655032059,0.432814690894897,0.432814690894897,0.70510362816328,1,21.1353078385023,20.319237664114,1.85038857107181,8.7549638983774,2863.28371074059,2924.19251240229,15.392691174838,29.8243934521987,45.2170846270367,0.012,4.95445703100899,98.4453473521804,98.2779367688335,25.4479871726514,1,1
79,R5_R6_all_known_frequencies,0.6,6,0.0254647908947033,17000,0.25,0.2,218.476111331447,218.457694158421,0.128413667456931,0.698863094916798,0.698863094916798,0.701048109808614,1,21.1425225961809,20.3442178279661,2.0920792462615,9.89512598009195,2864.53953196805,2926.86554337275,16.3746158718588,29.8896550310035,46.2642709028623,0.012,4.96664638838082,98.4106015370314,98.2429715170391,25.4570359823904,1,1
80,R5_R6_all_known_frequencies,0.6,6,0.0254647908947033,18000,0.25,0.2,216.739159224703,216.57570583367,0.479379102041119,1.62835656330528,1.62835656330528,1.55649734833172,1,21.015419835783,20.3305058884188,3.22859784114051,15.3629947265825,2822.38907459135,2890.15334108362,17.1000411081867,29.9020972913612,47.0021383995479,0.012,4.95995363614837,98.3619473640698,98.1922149026532,25.4644630185194,1,0
81,R5_R6_all_known_frequencies,0.6,6,0.0254647908947033,19000,0.25,0.2,216.995381800211,216.986177094996,0.508904092206342,1.34863109398756,1.34863109398756,1.36991950227443,1,20.9819025442152,20.3048311588347,2.9012084629335,13.8271944444494,2823.76904395732,2889.28707154413,17.5640613420764,29.6846368530734,47.2486981951498,0.012,4.9474340206654,98.3542874883202,98.1850916468582,25.4674834728191,1,0
82,R5_R6_all_known_frequencies,0.6,6,0.0254647908947033,20000,0.25,0.2,217.377890157955,217.447202573022,0.463616724179557,1.43639100743207,1.43639100743207,1.16036246680817,1,21.0087794951303,20.283529970961,2.46922672831861,11.7533087959296,2833.96901635768,2896.75796426735,18.7760512894711,29.6501625418249,48.426213831296,0.012,4.93705905699448,98.3199315165352,98.1518139395647,25.4787225872992,1,0
83,R5_R6_all_known_frequencies,0.6,6,0.0254647908947033,22000,0.25,0.2,218.432985709164,218.432168208505,0.132559333623334,0.772909027131237,0.772909027131237,0.712650814315881,1,21.1481949350503,20.2984264667942,1.63711671606541,7.74116524409424,2863.95797446389,2922.7490863116,20.1693658323462,29.6410783209522,49.8104441532984,0.012,4.94431340433423,98.2905146532909,98.1240100487824,25.4915254118717,1,1
84,R5_R6_all_known_frequencies,0.6,6,0.0254647908947033,24000,0.25,0.2,218.557276529178,218.573105463679,0.134630757072464,0.306707718537268,0.306707718537268,0.648588425600461,1,21.1419245403306,20.2805966288923,1.21596284159916,5.7514292952828,2866.11875723918,2922.09319323495,21.9353003214244,29.4716377563009,51.4069380777253,0.012,4.93563119548605,98.2379953616093,98.0720850345538,25.5073455151848,1,1
85,R5_R6_all_known_frequencies,0.7,6,0.0194844623166785,2000,0.25,0.2,195.388193553713,187.921745230605,8.73094183490138,25.6636941646077,25.6636941646077,14.5810248951793,0,22.134321143954,27.2555416824608,17.5998767862926,79.5139668925426,3038.5691295391,3168.4730933734,4.54909194525275,59.9826432875626,64.5317352328153,0.012,8.9143746288523,97.9204112903511,97.639918052721,25.6261205875282,0,0
86,R5_R6_all_known_frequencies,0.7,6,0.0194844623166785,6000,0.25,0.2,215.81253851046,215.824458532218,0.696608764741039,2.30896058931958,2.30896058931958,1.8979733944465,1,24.3270514426531,24.0774358769107,3.88482992554785,15.9691770895691,3803.36629944541,3889.51266458392,10.6981899337185,43.0749013420853,53.7730912758038,0.012,6.95667502088098,98.6058815658786,98.4283577513743,25.5200528463486,1,0
87,R5_R6_all_known_frequencies,0.7,6,0.0194844623166785,10000,0.25,0.2,217.083863886896,217.074318075348,0.387691096053239,1.11933432894264,1.11933432894264,1.32985542029614,1,24.4368770754978,24.0870434515937,2.95626668069636,12.0975633325116,3845.69510086423,3927.52940403919,13.6095578514462,42.4369595276756,56.0465173791218,0.012,6.96222794686753,98.5635512839429,98.3879887603303,25.5425858422331,1,0
88,R5_R6_all_known_frequencies,0.7,6,0.0194844623166785,12000,0.25,0.2,217.505043421824,217.492754676495,0.372458240144295,0.940385976032404,0.940385976032404,1.13965696522942,1,24.5119721799974,24.1147368584176,2.79700976010903,11.4107903663153,3863.55201344989,3945.86044881078,14.1868473620434,42.7176220750669,56.9044694371103,0.012,6.9782464050087,98.5485243954243,98.3734238696403,25.5526346540208,1,1
89,R5_R6_all_known_frequencies,0.7,6,0.0194844623166785,14000,0.25,0.2,217.947152497266,217.991404610389,0.233585164402961,0.629578960273021,0.629578960273021,0.912997904368599,1,24.5604198064417,24.0975132032194,2.15284801974835,8.76551800300946,3879.33406574391,3957.32135476758,15.29170673414,43.1599029303949,58.4516096645349,0.012,6.968281710952,98.5156223704716,98.3415976741105,25.5663120689928,1,1
90,R5_R6_all_known_frequencies,0.7,6,0.0194844623166785,16000,0.25,0.2,218.256803317892,218.27575478662,0.12919949730614,0.389379056909309,0.389379056909309,0.783747824263798,1,24.5884301534737,24.0902760409338,1.6213905011336,6.59411963681032,3890.04296011683,3964.77041082171,17.4393488959571,42.6427313044238,60.0820802003809,0.012,6.96409679674065,98.4789828274511,98.3056692767345,25.5836913150179,1,1
91,R5_R6_all_known_frequencies,0.7,6,0.0194844623166785,17000,0.25,0.2,217.5441319846,217.440987883586,0.313910863391119,0.617198591523792,0.617198591523792,1.16318732564253,1,24.5160782386034,24.0621607665689,2.26706897329736,9.24727418159239,3864.67969990433,3940.92613273638,18.8234451521004,42.6767786688853,61.5002238209857,0.012,6.94785096907446,98.433586208076,98.2597037596782,25.5972485623761,1,1
92,R5_R6_all_known_frequencies,0.7,6,0.0194844623166785,18000,0.25,0.2,215.988860701904,215.67837238541,0.57026809372123,2.00640645389311,2.00640645389311,1.96437618845001,1,24.3614135265759,24.0164192212282,3.35495103811326,13.7715778866991,3803.39673210207,3885.90820400564,19.863387377403,42.3832337113223,62.2466210887254,0.012,6.92146070651738,98.3897474391334,98.2138947927476,25.6036281973758,1,0
93,R5_R6_all_known_frequencies,0.7,6,0.0194844623166785,19000,0.25,0.2,216.620481992398,216.678516096997,0.371193262977541,1.64287533267361,1.64287533267361,1.50976541045571,1,24.3969811673444,24.0459419400187,3.04439304656141,12.4785645637025,3829.12371686722,3910.58707773746,20.776095423147,42.6704905193675,63.4465859425145,0.012,6.93848788539298,98.3700593436497,98.195027178914,25.6143980842193,1,0
94,R5_R6_all_known_frequencies,0.7,6,0.0194844623166785,20000,0.25,0.2,216.657644568698,216.634053277233,0.50829768962578,1.56874989744008,1.56874989744008,1.529975783076,1,24.3982465222688,24.0079991765574,2.6958392870241,11.0493157144041,3825.92434750704,3904.48755394933,22.0056438716256,42.3577853737492,64.3634292453748,0.012,6.91660829353896,98.3455355249039,98.1709956549258,25.6226078397533,1,0
95,R5_R6_all_known_frequencies,0.7,6,0.0194844623166785,22000,0.25,0.2,217.96601288362,217.891456288242,0.249974046414898,0.492466802730532,0.492466802730532,0.958428959889969,1,24.5430708061148,24.0685298273273,1.77738432971136,7.24189871655559,3878.17298884043,3952.28556334239,23.3250582236117,42.2304077146804,65.555465938292,0.012,6.95152953658735,98.3377287079982,98.1646958052097,25.6365341072318,1,1
96,R5_R6_all_known_frequencies,0.7,6,0.0194844623166785,24000,0.25,0.2,218.314031768936,218.308479483162,0.17070037174616,0.522109789053002,0.522109789053002,0.768872962198889,1,24.6029986630058,24.0622919585405,0.991885102848002,4.03156182884099,3892.18197352348,3962.28270891901,25.7619348520041,42.2127378433863,67.9746726953903,0.012,6.94792673157652,98.2835357596197,98.1114034669561,25.6588140892805,1,1
97,R5_R6_all_known_frequencies,0.8,6,0.0143239448782706,2000,0.25,0.2,200.465928055895,198.301626549566,3.52162768920381,11.7245023671448,11.7245023671448,9.86289702292453,0,25.4086652226316,28.0927831955998,11.95085912232,47.0345805952659,4143.99309668229,4274.82150836166,4.92495095135321,62.0637426276733,66.9886935790265,0.012,9.47045361209971,98.4091906136011,98.1883660145162,25.6419031759231,0,0
98,R5_R6_all_known_frequencies,0.8,6,0.0143239448782706,6000,0.25,0.2,215.786535420023,215.695176576845,0.727458445715986,2.04636974447897,2.04636974447897,1.956737919616,1,27.7638509639296,27.8023458385772,3.4005514756474,12.2481260977281,4967.08031857377,5069.41399900615,11.4203802888184,58.4889651319409,69.9093454207593,0.012,9.27564520953418,98.6120808243764,98.4308199078264,25.6643614733989,1,0
99,R5_R6_all_known_frequencies,0.8,6,0.0143239448782706,10000,0.25,0.2,216.775268576728,216.746090074308,0.369036314516303,1.06407411231882,1.06407411231882,1.47904996622364,1,27.8698295457403,27.8845895672851,3.00530882701804,10.7833771357865,5011.39487726886,5111.4633557176,14.9522291598301,58.8879472549155,73.8401764147455,0.012,9.33060402403132,98.547949590624,98.3674608194921,25.701006369753,1,0
100,R5_R6_all_known_frequencies,0.8,6,0.0143239448782706,12000,0.25,0.2,217.297799202762,217.275611095067,0.319731314414986,0.832945425856877,0.832945425856877,1.23835859315126,1,27.9434938247088,27.9236222856617,2.72977031887459,9.76889409749044,5035.1211717992,5135.61268717121,16.6533118580063,58.6361255270706,75.2894373850769,0.012,9.35674417862766,98.526743873579,98.3466791414242,25.7146199510392,1,1
101,R5_R6_all_known_frequencies,0.8,6,0.0143239448782706,14000,0.25,0.2,217.427588196999,217.371006605172,0.257214244048926,0.596757711694702,0.596757711694702,1.19499699764909,1,27.9612958280755,27.9059864830815,2.35837583450556,8.43442968096477,5042.23272766979,5139.26947461438,17.529932366491,58.2899546109762,75.8198869774672,0.012,9.34492897912713,98.5185793760604,98.3390245201007,25.7238387346955,1,1
102,R5_R6_all_known_frequencies,0.8,6,0.0143239448782706,16000,0.25,0.2,217.784843838061,217.754172209358,0.147676251077379,0.459538952593089,0.459538952593089,1.02083081392832,1,28.0127703088827,27.91939342056,1.93417869089783,6.90463195739163,5058.97509930309,5153.2165570477,20.6265245170584,59.1779973896177,79.8045219066761,0.012,9.35391034766408,98.4470141202925,98.2681406434427,25.7601892632053,1,1
103,R5_R6_all_known_frequencies,0.8,6,0.0143239448782706,17000,0.25,0.2,217.530875329045,217.510874983281,0.226763514515274,1.22548900189324,1.22548900189324,1.13142046214517,1,27.9513920683477,27.9163468225366,2.32726093789488,8.32610029655833,5045.12035693487,5141.32026492667,21.6020575442217,58.5757349217312,80.1777924659529,0.012,9.35186903899381,98.4356462760059,98.25636292282,25.7632574085589,1,0
104,R5_R6_all_known_frequencies,0.8,6,0.0143239448782706,18000,0.25,0.2,216.629096330313,216.516339115146,0.512648820376762,1.46433545021477,1.46433545021477,1.58348222038833,1,27.8768928313605,27.8411401813778,2.78926786935017,10.0056627050356,5012.31676712937,5109.2960775598,22.369346008847,58.0242201069438,80.3935661157908,0.012,9.30154903918958,98.4213991989495,98.2419657730232,25.7670765463801,1,0
105,R5_R6_all_known_frequencies,0.8,6,0.0143239448782706,19000,0.25,0.2,215.952094274268,215.875500054451,0.464909050428542,2.00891394486579,2.00891394486579,1.87477270252231,1,27.8283446123745,27.7960842140171,3.18276161434264,11.4371216063184,4976.40021572322,5076.14387917434,23.4325726867213,57.9825479901955,81.4151206769167,0.012,9.27146757159275,98.3903105340563,98.2102815334163,25.7764215614056,1,0
106,R5_R6_all_known_frequencies,0.8,6,0.0143239448782706,20000,0.25,0.2,216.54992675194,216.545615409566,0.398638471807704,2.51603258530721,2.51603258530721,1.57017481383368,1,27.8561653186244,27.8149170812127,2.62908591650657,9.43807550836437,4998.10316411055,5093.79908786213,25.2652413409458,58.189231753998,83.4544730949438,0.012,9.28403534681687,98.3576989763155,98.1783266028137,25.7931206421748,1,0
107,R5_R6_all_known_frequencies,0.8,6,0.0143239448782706,22000,0.25,0.2,217.768319151021,217.746483618985,0.159972850975888,0.308114804374899,0.308114804374899,1.02432562773409,1,28.0075393200565,27.8943337978134,1.57477999294266,5.62270028418721,5062.47555646766,5153.56796645559,26.7908157352038,58.2685059932771,85.0593217284808,0.012,9.33712629628604,98.3475717262495,98.1695018231491,25.8105428844227,1,1
